PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STUDY,STATE,LAB,SAMPLE_TYPE,MATRIX,BATCH_ID,ANALYTE,SAM_CODE,RESULT,RESULT_UNITS,MDL,RL,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,HOLDING_TIME,LAB_SAMPLE_ID,LAB_COMMENT
04/09/21,2010183,NLA17_AZ-10004,01-Jun-17,1,NLA,AZ,WRS,CHEM,WATER,170622.1,NTL,REGULAR,0.615,MG/L,0.003,0.02,,03-Jun-17,22-Jun-17,21,1710016,
04/09/21,2010183,NLA17_AZ-10004,01-Jun-17,1,NLA,AZ,WRS,CHEM,WATER,170605.1,CHLORIDE,REGULAR,38.929,MG/L,0.006,0.005,,03-Jun-17,05-Jun-17,4,,
04/09/21,2010183,NLA17_AZ-10004,01-Jun-17,1,NLA,AZ,WRS,CHEM,WATER,171019.1,CALCIUM,REGULAR,42.524,MG/L,0.012,0.024,,03-Jun-17,19-Oct-17,140,,rerun 3/1/18:  42.31
04/09/21,2010183,NLA17_AZ-10004,01-Jun-17,1,NLA,AZ,WRS,CHEM,WATER,170603.2,COND,REGULAR,468.600,US/CM AT 25 C,,2,,03-Jun-17,03-Jun-17,2,,
04/09/21,2010183,NLA17_AZ-10004,01-Jun-17,1,NLA,AZ,WRS,CHEM,WATER,170622.1,PTL,REGULAR,192.115,UG/L,1.2,4,,03-Jun-17,22-Jun-17,21,1710016,
04/09/21,2010183,NLA17_AZ-10004,01-Jun-17,1,NLA,AZ,WRS,CHEM,WATER,170603.2,PH,REGULAR,8.380,STD. UNITS,,,,03-Jun-17,03-Jun-17,2,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170607.1,PH,REGULAR,8.450,STD. UNITS,,,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,171019.1,SODIUM,REGULAR,8.729,MG/L,0.032,0.006,,07-Jun-17,19-Oct-17,136,,rerun 3/5/18:  10.07
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,171019.1,POTASSIUM,REGULAR,0.308,MG/L,0.07,0.054,,07-Jun-17,19-Oct-17,136,,rerun 3/5/18:  0.39
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHLX,WATER,170614.1,CHLA,REGULAR,2.740,UG/L,0.39,,,07-Jun-17,14-Jun-17,9,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170607.1,COND,REGULAR,227.600,US/CM AT 25 C,,2,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170607,COLOR,REGULAR,5.000,APHA PT-CO,,,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,171019.1,MAGNESIUM,REGULAR,9.528,MG/L,0.003,0.002,,07-Jun-17,19-Oct-17,136,,rerun 3/5/18:  10.19
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170607.1,TURB,REGULAR,1.050,NTU,,1,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170608.1,CHLORIDE,REGULAR,13.267,MG/L,0.006,0.005,,07-Jun-17,08-Jun-17,3,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,171019.1,CALCIUM,REGULAR,23.928,MG/L,0.012,0.024,,07-Jun-17,19-Oct-17,136,,rerun 3/5/18:  24.51
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170608.1,SULFATE,REGULAR,3.605,MG/L,0.001,0.08,,07-Jun-17,08-Jun-17,3,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170623.1,PTL,REGULAR,12.923,UG/L,1.2,4,,07-Jun-17,23-Jun-17,18,1710026,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170607.1,ANC,REGULAR,1914.310,UEQ/L,,,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170608.1,NITRATE_N,REGULAR,0.001,MG N/L,4.00E-04,0.0025,L,07-Jun-17,08-Jun-17,3,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170608.1,DOC,REGULAR,5.290,MG/L,0.008,0.2,,07-Jun-17,08-Jun-17,3,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170608.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,07-Jun-17,08-Jun-17,3,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170609.1,SILICA,REGULAR,1.096,MG/L,0.003,0.01,,07-Jun-17,09-Jun-17,4,,rerun 6/14/17:  1.1
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170615.1,AMMONIA_N,REGULAR,0.019,MG N/L,0.001,0.004,,07-Jun-17,15-Jun-17,10,,
04/09/21,2010184,NLA17_MI-10011,05-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170623.1,NTL,REGULAR,0.520,MG/L,0.003,0.02,,07-Jun-17,23-Jun-17,18,1710026,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170606.1,PH,REGULAR,8.870,STD. UNITS,,,,06-Jun-17,06-Jun-17,1,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170606.1,TURB,REGULAR,5.710,NTU,,1,,06-Jun-17,06-Jun-17,1,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170606.1,ANC,REGULAR,7774.690,UEQ/L,,,,06-Jun-17,06-Jun-17,1,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170606,COLOR,REGULAR,2.000,APHA PT-CO,,,,06-Jun-17,06-Jun-17,1,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,171019.1,CALCIUM,REGULAR,25.726,MG/L,0.012,0.024,,06-Jun-17,19-Oct-17,136,,rerun 3/5/18:  25.77
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHLX,WATER,170614.1,CHLA,REGULAR,9.340,UG/L,0.39,,,06-Jun-17,14-Jun-17,9,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,CHLORIDE,REGULAR,5.748,MG/L,0.006,0.005,,06-Jun-17,08-Jun-17,3,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170606.1,COND,REGULAR,666.300,US/CM AT 25 C,,2,,06-Jun-17,06-Jun-17,1,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,DOC,REGULAR,17.130,MG/L,0.008,0.2,,06-Jun-17,08-Jun-17,3,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170607.1,SILICA,REGULAR,12.919,MG/L,0.003,0.01,,06-Jun-17,07-Jun-17,2,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,06-Jun-17,08-Jun-17,3,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.1,PTL,REGULAR,49.725,UG/L,1.2,4,,06-Jun-17,22-Jun-17,17,1710020,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180305.1,SODIUM,REGULAR,35.669,MG/L,0.032,0.006,H,06-Jun-17,05-Mar-18,273,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,06-Jun-17,08-Jun-17,3,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,171019.1,POTASSIUM,REGULAR,11.371,MG/L,0.07,0.054,,06-Jun-17,19-Oct-17,136,,rerun 3/5/18:  12.46
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,171019.1,MAGNESIUM,REGULAR,65.239,MG/L,0.003,0.002,,06-Jun-17,19-Oct-17,136,,rerun 3/5/18:  66.35
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170615.1,AMMONIA_N,REGULAR,0.019,MG N/L,0.001,0.004,,06-Jun-17,15-Jun-17,10,,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.1,NTL,REGULAR,1.866,MG/L,0.003,0.02,,06-Jun-17,22-Jun-17,17,1710020,
04/09/21,2010185,NLA17_ND-10015,05-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,SULFATE,REGULAR,6.736,MG/L,0.001,0.08,,06-Jun-17,08-Jun-17,3,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHLX,WATER,170614.1,CHLA,REGULAR,9.950,UG/L,0.39,,,07-Jun-17,14-Jun-17,9,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170607.1,PH,REGULAR,8.110,STD. UNITS,,,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170607.1,COND,REGULAR,20363.900,US/CM AT 25 C,,2,,07-Jun-17,07-Jun-17,2,,Cond Bal. rerun 4/10/18:  20302
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170608.1,SULFATE,REGULAR,961.796,MG/L,0.001,0.08,,07-Jun-17,08-Jun-17,3,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170615.1,AMMONIA_N,REGULAR,0.034,MG N/L,0.001,0.004,,07-Jun-17,15-Jun-17,10,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,171019.1,MAGNESIUM,REGULAR,421.013,MG/L,0.003,0.002,,07-Jun-17,19-Oct-17,136,,rerun 3/5/18:  468.3
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,171019.1,CALCIUM,REGULAR,144.924,MG/L,0.012,0.024,,07-Jun-17,19-Oct-17,136,,rerun 3/5/18:  148.0
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170623.1,NTL,REGULAR,0.701,MG/L,0.003,0.02,,07-Jun-17,23-Jun-17,18,1710030,10x dilution:  0.763.  Rerun 6/21/18 @ 2x:  0.715
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170607.1,TURB,REGULAR,6.950,NTU,,1,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,180305.1,SODIUM,REGULAR,4421.914,MG/L,0.032,0.006,H,07-Jun-17,05-Mar-18,273,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170607.1,ANC,REGULAR,2190.200,UEQ/L,,,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170607,COLOR,REGULAR,5.000,APHA PT-CO,,,,07-Jun-17,07-Jun-17,2,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,171019.1,POTASSIUM,REGULAR,145.059,MG/L,0.07,0.054,,07-Jun-17,19-Oct-17,136,,rerun 3/5/18:  162.7
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170623.1,PTL,REGULAR,362.008,UG/L,1.2,4,,07-Jun-17,23-Jun-17,18,1710030,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170609.2,SILICA,REGULAR,10.966,MG/L,0.003,0.01,,07-Jun-17,09-Jun-17,4,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170614.1,DOC,REGULAR,4.000,MG/L,0.008,0.2,,07-Jun-17,14-Jun-17,9,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170608.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,07-Jun-17,08-Jun-17,3,,
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170608.1,CHLORIDE,REGULAR,6914.783,MG/L,0.006,0.005,,07-Jun-17,08-Jun-17,3,,60x dilution.  200x dilution run 1/11/18:  6998.7
04/09/21,2010186,NLA17_CA-10064,05-Jun-17,1,NLA,CA,WRS,CHEM,WATER,170608.1,NITRATE_N,REGULAR,2.182,MG N/L,4.00E-04,0.0025,,07-Jun-17,08-Jun-17,3,,sample required dilution to prevent damage to instrument Rerun 6/7/18 @ 100x: 13.6
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170608.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,171019.1,SODIUM,REGULAR,0.995,MG/L,0.032,0.006,,07-Jun-17,19-Oct-17,135,,rerun 3/5/18:  1.09
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170608.1,DOC,REGULAR,1.980,MG/L,0.008,0.2,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170608.1,NITRATE_N,REGULAR,0.001,MG N/L,4.00E-04,0.0025,L,07-Jun-17,08-Jun-17,2,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,171019.1,CALCIUM,REGULAR,2.128,MG/L,0.012,0.024,,07-Jun-17,19-Oct-17,135,,rerun 3/5/18:  2.10
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170608.1,CHLORIDE,REGULAR,0.639,MG/L,0.006,0.005,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170607,COLOR,REGULAR,0.000,APHA PT-CO,,,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170607.1,TURB,REGULAR,2.570,NTU,,1,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170609.1,SILICA,REGULAR,4.183,MG/L,0.003,0.01,,07-Jun-17,09-Jun-17,3,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170607.1,PH,REGULAR,7.220,STD. UNITS,,,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170607.1,ANC,REGULAR,146.420,UEQ/L,,,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170615.1,AMMONIA_N,REGULAR,0.005,MG N/L,0.001,0.004,,07-Jun-17,15-Jun-17,9,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,171019.1,POTASSIUM,REGULAR,0.845,MG/L,0.07,0.054,,07-Jun-17,19-Oct-17,135,,rerun 3/5/18:  0.90
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170623.1,PTL,REGULAR,5.916,UG/L,1.2,4,,07-Jun-17,23-Jun-17,17,1710028,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,180410.1,COND,REGULAR,33.600,US/CM AT 25 C,,2,H,07-Jun-17,10-Apr-18,308,,Balance rerun
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170623.1,NTL,REGULAR,0.121,MG/L,0.003,0.02,,07-Jun-17,23-Jun-17,17,1710028,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHLX,WATER,170614.1,CHLA,REGULAR,2.200,UG/L,0.39,,,07-Jun-17,14-Jun-17,8,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170608.1,SULFATE,REGULAR,5.803,MG/L,0.001,0.08,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,171019.1,MAGNESIUM,REGULAR,1.534,MG/L,0.003,0.002,,07-Jun-17,19-Oct-17,135,,rerun 3/5/18:  1.58
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170615.1,AMMONIA_N,REGULAR,0.108,MG N/L,0.001,0.004,,07-Jun-17,15-Jun-17,9,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170607.1,TURB,REGULAR,16.820,NTU,,1,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180305.1,SODIUM,REGULAR,336.831,MG/L,0.032,0.006,H,07-Jun-17,05-Mar-18,272,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,PTL,REGULAR,207.639,UG/L,1.2,4,,07-Jun-17,23-Jun-17,17,1710032,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180305.1,POTASSIUM,REGULAR,44.084,MG/L,0.07,0.054,H,07-Jun-17,05-Mar-18,272,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,SULFATE,REGULAR,701.265,MG/L,0.001,0.08,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,171019.1,MAGNESIUM,REGULAR,116.288,MG/L,0.003,0.002,,07-Jun-17,19-Oct-17,135,,rerun 3/5/18:  133.3
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180305.1,CALCIUM,REGULAR,33.802,MG/L,0.012,0.024,H,07-Jun-17,05-Mar-18,272,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170607.1,ANC,REGULAR,12633.410,UEQ/L,,,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170609.2,SILICA,REGULAR,9.133,MG/L,0.003,0.01,,07-Jun-17,09-Jun-17,3,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170607,COLOR,REGULAR,20.000,APHA PT-CO,,,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170607.1,COND,REGULAR,2311.800,US/CM AT 25 C,,2,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170614.1,DOC,REGULAR,27.450,MG/L,0.008,0.2,,07-Jun-17,14-Jun-17,8,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,NTL,REGULAR,3.174,MG/L,0.003,0.02,,07-Jun-17,23-Jun-17,17,1710032,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,NITRATE_N,REGULAR,0.194,MG N/L,4.00E-04,0.0025,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHLX,WATER,170614.1,CHLA,REGULAR,26.400,UG/L,0.39,,,07-Jun-17,14-Jun-17,8,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170607.1,PH,REGULAR,8.910,STD. UNITS,,,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010188,NLA17_ND-10008,06-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170608.1,CHLORIDE,REGULAR,22.710,MG/L,0.006,0.005,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170613.1,CHLORIDE,REGULAR,10.313,MG/L,0.006,0.005,,08-Jun-17,13-Jun-17,7,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,171019.1,CALCIUM,REGULAR,30.636,MG/L,0.012,0.024,,08-Jun-17,19-Oct-17,135,,rerun 3/5/18:  32.4
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170614.1,DOC,REGULAR,5.760,MG/L,0.008,0.2,,08-Jun-17,14-Jun-17,8,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,171019.1,SODIUM,REGULAR,11.982,MG/L,0.032,0.006,,08-Jun-17,19-Oct-17,135,,rerun 3/5/18:  12.81
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170608.1,COND,REGULAR,244.800,US/CM AT 25 C,,2,,08-Jun-17,08-Jun-17,2,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170608,COLOR,REGULAR,29.000,APHA PT-CO,,,,08-Jun-17,08-Jun-17,2,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHLX,WATER,170615.1,CHLA,REGULAR,22.770,UG/L,0.39,,,08-Jun-17,15-Jun-17,9,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,171019.1,MAGNESIUM,REGULAR,2.208,MG/L,0.003,0.002,,08-Jun-17,19-Oct-17,135,,rerun 3/5/18:  2.33
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170608.1,PH,REGULAR,8.100,STD. UNITS,,,,08-Jun-17,08-Jun-17,2,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170629.1,PTL,REGULAR,134.563,UG/L,1.2,4,,08-Jun-17,29-Jun-17,23,1710049,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170629.1,NTL,REGULAR,1.074,MG/L,0.003,0.02,,08-Jun-17,29-Jun-17,23,1710049,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170609.1,SILICA,REGULAR,7.336,MG/L,0.003,0.01,,08-Jun-17,09-Jun-17,3,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170615.1,AMMONIA_N,REGULAR,0.031,MG N/L,0.001,0.004,,08-Jun-17,15-Jun-17,9,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170613.1,NITRATE_N,REGULAR,0.200,MG N/L,4.00E-04,0.0025,,08-Jun-17,13-Jun-17,7,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,171019.1,POTASSIUM,REGULAR,4.511,MG/L,0.07,0.054,,08-Jun-17,19-Oct-17,135,,rerun 3/5/18:  4.88
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170608.1,ANC,REGULAR,1827.610,UEQ/L,,,,08-Jun-17,08-Jun-17,2,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170608.1,TURB,REGULAR,41.280,NTU,,1,,08-Jun-17,08-Jun-17,2,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170613.1,NITRITE_N,REGULAR,0.006,MG N/L,2.00E-04,0.001,,08-Jun-17,13-Jun-17,7,,
04/09/21,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170613.1,SULFATE,REGULAR,19.405,MG/L,0.001,0.08,,08-Jun-17,13-Jun-17,7,,
04/09/21,2010190,NLA17_KS-10005,06-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170607.1,TURB,REGULAR,10.170,NTU,,1,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010190,NLA17_KS-10005,06-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170607.1,COND,REGULAR,337.800,US/CM AT 25 C,,2,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010190,NLA17_KS-10005,06-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170608.1,CHLORIDE,REGULAR,11.007,MG/L,0.006,0.005,,07-Jun-17,08-Jun-17,2,,
04/09/21,2010190,NLA17_KS-10005,06-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170615.1,AMMONIA_N,REGULAR,0.018,MG N/L,0.001,0.004,,07-Jun-17,15-Jun-17,9,,
04/09/21,2010190,NLA17_KS-10005,06-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170607,COLOR,REGULAR,35.000,APHA PT-CO,,,,07-Jun-17,07-Jun-17,1,,
04/09/21,2010190,NLA17_KS-10005,06-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170609.1,SILICA,REGULAR,7.642,MG/L,0.003,0.01,,07-Jun-17,09-Jun-17,3,,
